stress_id,capacitor_id,eis_sweep_num,n_freq_points,freq_min_hz,freq_max_hz,ESR_ohm,ReZ_lowfreq_ohm,ImZ_lowfreq_ohm,Zmag_lowfreq_ohm,Phase_lowfreq_deg,Phase_mean_deg,Cs_mean_uF,Cp_mean_uF,ReZ_mean_ohm,Zmag_mean_ohm,is_outlier
ES10,ES10C4,62,51,100.032005,100019.508,0.210800231,0.320347428,0.914613068,0.969092131,-70.6969604,-20.538598706960784,1195.2375162444444,369.0680070123111,0.2505885523333333,0.32538354688235294,False
ES10,ES10C4,63,51,100.032005,100019.508,0.213633582,0.314939588,0.912407875,0.965233147,-70.9566498,-20.65466966763922,1194.3269398222224,372.1481260108667,0.24791619623529412,0.3229737120980392,False
ES10,ES10C4,64,51,100.032005,100019.508,0.216687918,0.326968402,0.913577914,0.970326185,-70.3077774,-20.245394057764706,1185.6180893111111,362.0711267890889,0.25771182770588236,0.3316800217450981,False
ES10,ES10C4,65,51,100.032005,100019.508,0.223516732,0.330931038,0.913269699,0.971378863,-70.0815887,-20.09575340735294,1191.292473978261,349.27391767655,0.2633534643529412,0.33646811568627455,False
ES10,ES10C4,66,51,100.032005,100019.508,0.221916229,0.324992985,0.912948549,0.969069421,-70.4051971,-20.15629005362745,1217.5765706888888,363.18830175473335,0.25710564907843136,0.3310746191372549,False
ES10,ES10C4,67,51,100.032005,100019.508,0.21671246,0.321850628,0.913872659,0.96889168,-70.598587,-20.255904217039216,1265.4852187777776,366.30183015863554,0.2535967143137255,0.3279979719607843,False
ES10,ES10C4,68,51,100.032005,100019.508,0.205456272,0.308389753,0.911660969,0.962408423,-71.3107376,-20.679923982215687,1233.9936401555556,376.97660095866667,0.24392943019607843,0.3192786078235294,False
ES10,ES10C4,69,51,100.032005,100019.508,0.206153616,0.291893393,0.910197258,0.955856085,-72.2193451,-20.814793732568624,1336.676460111111,387.02029964937554,0.23718299262745096,0.31311926535294116,False
ES10,ES10C5,1,51,100.032005,100019.508,0.167352527,0.235742509,0.808245301,0.841923416,-73.7395172,-21.893763241509806,1545.3707940666668,465.2666263208601,0.1909810905882353,0.26114565192156863,False
ES10,ES10C5,2,51,100.032005,100019.508,0.167260692,0.24223718,0.808207452,0.843728721,-73.3153915,-21.706732729172547,1408.3162625555556,456.9498023822667,0.1964689837647059,0.2658338795098039,False
ES10,ES10C5,3,51,100.032005,100019.508,0.247841254,0.459233046,0.892995656,1.00415945,-62.784996,-19.03024482102353,1026.3134289782606,296.10950850754347,0.31109227652941174,0.3782029406470589,False
ES10,ES10C5,4,51,100.032005,100019.508,0.233607233,0.426618665,0.891321361,0.988158524,-64.4225388,-20.099049108215684,992.76611944,288.83887339245797,0.2911833106470588,0.3599930517254902,False
ES10,ES10C5,5,51,100.032005,100019.508,0.23710835,0.436096549,0.899117172,0.999295712,-64.1253433,-20.023976595333334,946.61226432,282.86043885099804,0.29813866521568627,0.36704233531372554,False
ES10,ES10C5,6,51,100.032005,100019.508,0.232650891,0.424912751,0.893780172,0.989643276,-64.573082,-20.203602184803923,946.4712257843137,282.3434260617412,0.2925024260392157,0.36144996864705886,False
ES10,ES10C5,7,51,100.032005,100019.508,0.23542057,0.414672881,0.89705193,0.988258958,-65.1906967,-20.199300284803922,1037.357863142857,299.3653221666204,0.2860603090784314,0.3559497019215686,False
ES10,ES10C5,8,51,100.032005,100019.508,0.230797097,0.417799324,0.896280706,0.988875806,-65.0075226,-20.03233190097255,1173.9769517959185,296.7826673480747,0.28920383574509806,0.35875177560784316,False
ES10,ES10C5,9,51,100.032005,100019.508,0.235821813,0.420664579,0.893880546,0.987917542,-64.7980957,-19.92615110077255,1158.5555145199999,288.3657830944728,0.2931496627058824,0.3619434894509804,False
ES10,ES10C5,10,51,100.032005,100019.508,0.234597564,0.407230288,0.890656531,0.979339361,-65.4289398,-20.33966424676471,976.0749434999999,296.044649177738,0.28407183721568624,0.35354893552941175,False
ES10,ES10C5,11,51,100.032005,100019.508,0.234726235,0.408752769,0.892268658,0.981438816,-65.3872452,-19.726558141156865,1076.1870190000002,320.7681191132391,0.285100758372549,0.3544716820392157,False
ES10,ES10C5,12,51,100.032005,100019.508,0.234897256,0.412192881,0.89294821,0.983493507,-65.2215347,-19.616994329698038,1066.442980521739,317.75786081949997,0.2888306020392157,0.35776434284313724,False
ES10,ES10C5,13,51,100.032005,100019.508,0.226903751,0.403532475,0.891771674,0.978823364,-65.6529388,-19.818712495443137,2413.5304665106387,316.28694401547426,0.28290835666666664,0.35226924543137256,False
ES10,ES10C5,14,51,100.032005,100019.508,0.219642222,0.390709609,0.889599562,0.971617937,-66.2890549,-20.05240185409804,1091.9974401086959,331.21284003563045,0.2746077784705882,0.344630012,False
ES10,ES10C5,15,51,100.032005,100019.508,0.211781979,0.350491405,0.874043524,0.941698611,-68.1492157,-20.09795097743353,1166.9280092,359.61960808495553,0.25874054868627455,0.3284951034509804,False
ES10,ES10C5,16,51,100.032005,100019.508,0.229062766,0.383692324,0.88547653,0.965032876,-66.5720749,-19.74706192835294,1121.9137603043478,331.2771221980218,0.27683619694117645,0.3459423046862745,False
ES10,ES10C5,17,51,100.032005,100019.508,0.272631139,0.517105222,0.942710042,1.07522094,-61.2538872,-18.931231060784317,923.8512835744682,261.9856157019681,0.3432267781764706,0.4131003209019608,False
ES10,ES10C5,18,51,100.032005,100019.508,0.264491826,0.477404594,0.920404792,1.03685105,-62.5846901,-18.86185641280392,1006.6390369166667,268.57871659845415,0.33130399676470584,0.39935417676470586,False
ES10,ES10C5,19,51,100.032005,100019.508,0.258774132,0.448463768,0.913835764,1.01794672,-63.8605614,-19.081683510137253,1030.6408067234042,287.0661985319404,0.31560159198039217,0.3842011263529412,False
ES10,ES10C5,20,51,100.032005,100019.508,0.262626946,0.450708896,0.915701449,1.02061141,-63.7935562,-18.930608013705882,1066.3809566808509,284.71345538577026,0.3193112780784314,0.38769738005882354,False
ES10,ES10C5,21,51,100.032005,100019.508,0.252046704,0.432029217,0.911438525,1.00864732,-64.6386719,-19.25285780286078,1033.9569030434782,301.61665446889134,0.30596040568627453,0.3751700704117648,False
ES10,ES10C5,22,51,100.032005,100019.508,0.234529972,0.407739609,0.902255177,0.990109086,-65.6812363,-19.583818975819607,1060.1471955000002,315.2823578454565,0.2914113019411765,0.36105462588235293,False
ES10,ES10C5,23,51,100.032005,100019.508,0.245285422,0.421917528,0.909981012,1.00303531,-65.1249542,-19.258406788286276,1046.8811484782607,305.22368659328265,0.3032768284117647,0.3724081394313726,False
ES10,ES10C5,24,51,100.032005,100019.508,0.235072717,0.407819688,0.904998422,0.992642462,-65.7422333,-19.458941897137255,1092.2673132826087,314.71151149607823,0.2921093334313725,0.36174631350980385,False
ES10,ES10C5,25,51,100.032005,100019.508,0.245399356,0.421675205,0.910200894,1.00313294,-65.1427917,-19.199757492176467,1051.3874484130436,305.07655269628265,0.30362523707843136,0.3726742150980393,False
ES10,ES10C5,26,51,100.032005,100019.508,0.243240446,0.417635053,0.907911181,0.999360681,-65.2977829,-19.308560143490194,1094.5293199574471,300.52066252147665,0.3013009405098039,0.3703155754117647,False
ES10,ES10C5,27,51,100.032005,100019.508,0.244484782,0.403354347,0.929070055,1.0128504,-66.5319977,-19.430014278745098,1062.0630884130435,310.63944230058695,0.29818557903921566,0.36967451776470595,False
ES10,ES10C5,28,51,100.032005,100019.508,0.234743521,0.392726272,0.900977194,0.982849836,-66.4481277,-19.83646526010196,1254.9228705416665,308.4829989705573,0.28618883439215687,0.3559888686078432,False
ES10,ES10C5,29,51,100.032005,100019.508,0.238698155,0.393042803,0.902897,0.984736323,-66.4758835,-19.68303272622353,1259.8831025957447,314.84253344154683,0.2864081079411765,0.356281260117647,False
ES10,ES10C5,30,51,100.032005,100019.508,0.239518762,0.397129983,0.902604401,0.986106932,-66.2513504,-19.442586788937255,1076.3683540869565,317.51436901393475,0.2916271643333333,0.36092425935294115,False
ES10,ES10C5,31,51,100.032005,100019.508,0.254554808,0.407361895,0.902258158,0.989956319,-65.7012253,-19.049418203313724,1370.259135042553,303.21744218717834,0.301885809372549,0.3700711995882353,False
ES10,ES10C5,32,51,100.032005,100019.508,0.237882555,0.385240585,0.900530875,0.979472399,-66.8391113,-19.751607805235295,1102.936790893617,317.7947808147319,0.2841656827058824,0.3540562508431372,False
ES10,ES10C5,33,51,100.032005,100019.508,0.238019809,0.384095728,0.898623586,0.977268577,-66.856842,-19.49903664635294,1134.9808373695655,324.81140681159565,0.2844754008039216,0.3540659469607843,False
ES10,ES10C5,34,51,100.032005,100019.508,0.233714357,0.382942319,0.898000777,0.9762429,-66.9047241,-19.73393039183157,12014.071373645833,311.45908142747993,0.28474777766666665,0.354274831,True
ES10,ES10C5,35,51,100.032005,100019.508,0.234442413,0.382902503,0.899955213,0.978025436,-66.9517822,-19.591103653215686,1098.6269880869568,325.2859059387826,0.2840225065490196,0.3536927977254902,False
ES10,ES10C5,36,51,100.032005,100019.508,0.240319714,0.386663705,0.900059521,0.979599893,-66.7517395,-19.501161120098043,1103.9761498478263,323.0275036089566,0.2866258725490196,0.3561917914117647,False
ES10,ES10C5,37,51,100.032005,100019.508,0.236588612,0.379123747,0.896641254,0.973499,-67.0800629,-19.55156028227451,1150.579519326087,328.2683386074631,0.2813818483333333,0.351045365372549,False
ES10,ES10C5,38,51,100.032005,100019.508,0.222665057,0.360703796,0.893585145,0.963639796,-68.0180817,-19.882026379176473,1167.0664616086956,339.4581757821696,0.27037739105882347,0.34078258425490193,False
ES10,ES10C5,39,51,100.032005,100019.508,0.22158134,0.35833779,0.893130302,0.962334514,-68.1385727,-20.0636408992549,1124.4931813260869,341.52852617282605,0.2685692495098039,0.33914550007843136,False
ES10,ES10C5,40,51,100.032005,100019.508,0.22985515,0.35538429,0.894057751,0.962100446,-68.3223801,-19.785572786038042,1158.5493829777777,348.68417044428884,0.26984771829411763,0.340359516882353,False
ES10,ES10C5,41,51,100.032005,100019.508,0.215334937,0.34568575,0.890639186,0.955372572,-68.7871628,-20.098716618115684,1164.825328,357.7328667931778,0.26066030625490194,0.33178855243137256,False
ES10,ES10C5,42,51,100.032005,100019.508,0.223670378,0.346000969,0.888043761,0.953067899,-68.7130432,-20.04520516307647,1171.654504711111,357.58647989891114,0.2614809619215686,0.33239735666666664,False
ES10,ES10C5,43,51,100.032005,100019.508,0.224102646,0.346159458,0.890980363,0.955862105,-68.7680893,-20.047111745458828,1348.4549647391307,348.842532051487,0.2625230296470588,0.33350144266666665,False
ES10,ES10C5,44,51,100.032005,100019.508,0.225225851,0.340802729,0.888388216,0.951514661,-69.0122299,-19.80179858097451,1184.3300950888888,356.2665507633778,0.2645038568039215,0.3347563091764706,False
ES10,ES10C5,45,51,100.032005,100019.508,0.210153028,0.326937318,0.886527538,0.944891036,-69.7568207,-20.3662440563149,3860.8037644782603,361.3649750337811,0.25126046578431377,0.32307115754901966,False
ES10,ES10C5,46,51,100.032005,100019.508,0.214526772,0.331994623,0.885010839,0.94523257,-69.4373932,-20.079088383784317,1205.3750416,365.23635631639996,0.2561065334901961,0.3270988966470589,False
ES10,ES10C5,47,51,100.032005,100019.508,0.201402962,0.320103198,0.884841859,0.940962911,-70.1117401,-20.708426506784317,1265.074069347826,369.323519366624,0.2440035968235294,0.3163746563529412,False
ES10,ES10C5,48,51,100.032005,100019.508,0.208608136,0.323601335,0.884887159,0.942201197,-69.9126434,-20.538182907098037,1180.6245974782607,363.85427631584776,0.24971940496078432,0.3213657669215686,False
ES10,ES10C5,49,51,100.032005,100019.508,0.212546721,0.329383105,0.886148274,0.945384562,-69.6097946,-20.169377942235293,1219.7247126888888,367.7463951016222,0.253437029372549,0.32480974819607844,False
ES10,ES10C5,50,51,100.032005,100019.508,0.216993272,0.332783639,0.886960506,0.947335124,-69.4341354,-19.95672950654902,1195.9266140444447,361.8998620867777,0.2593331131764706,0.3300429775686275,False
ES10,ES10C5,51,51,100.032005,100019.508,0.209970877,0.317734689,0.88205117,0.937533796,-70.1898346,-20.449692458294116,1248.4150484666666,378.3510558174,0.2446679799803922,0.3166431874509804,False
ES10,ES10C5,52,51,100.032005,100019.508,0.211254969,0.320875823,0.884692848,0.941085935,-70.0644226,-20.497748616445097,2312.0041345869563,366.2098672192998,0.2475411581764706,0.3194946094117647,False
ES10,ES10C5,53,51,100.032005,100019.508,0.199114323,0.309347242,0.883254707,0.935860336,-70.6979294,-20.746646909274514,1239.0453103333334,384.5632668043112,0.23850284221568624,0.3114641565882353,False
ES10,ES10C5,54,51,100.032005,100019.508,0.20626913,0.310264677,0.882894099,0.935823798,-70.637619,-20.677908827078433,1236.6045290888887,383.1814633828,0.2402135964117647,0.31281963990196077,False
ES10,ES10C5,55,51,100.032005,100019.508,0.204273492,0.317505926,0.885361791,0.940571904,-70.2712936,-20.627703451568625,1579.177235521739,369.5669378761653,0.2445062635882353,0.31688803078431366,False
ES10,ES10C5,56,51,100.032005,100019.508,0.199045599,0.311663151,0.884560645,0.937860072,-70.5907669,-20.70432197805882,1248.1784494666665,383.0360198421778,0.23954169829411762,0.3123841089607843,False
ES10,ES10C5,57,51,100.032005,100019.508,0.210759044,0.324309498,0.886045814,0.943532646,-69.8964233,-20.16730170860784,1219.7044657777776,369.28515136346664,0.25244456035294116,0.3239150176470588,False
ES10,ES10C5,58,51,100.032005,100019.508,0.203608841,0.313137084,0.8856861,0.939411879,-70.5287933,-20.586537148392157,1221.0048612,379.38650710577775,0.24328056417647057,0.3159162665686274,False
ES10,ES10C5,59,51,100.032005,100019.508,0.209285825,0.315732032,0.884078264,0.938765705,-70.3467636,-20.43220702003922,1209.917147088889,375.68085174764434,0.24719388262745096,0.3190997505882353,False
ES10,ES10C5,60,51,100.032005,100019.508,0.196106419,0.298319429,0.880655527,0.92981106,-71.2863464,-20.817913073450985,1297.9388117111114,391.5729124054512,0.2337900499215686,0.3069894965098039,False
ES10,ES10C5,61,51,100.032005,100019.508,0.205062434,0.305404246,0.883707702,0.934992552,-70.9351501,-20.771580708078435,1223.555527511111,386.02797704744444,0.2385055129803921,0.311341359,False
ES10,ES10C5,62,51,100.032005,100019.508,0.199599147,0.302027851,0.883741915,0.933927536,-71.1316147,-20.72258713509804,1272.4800985555557,387.9043947254889,0.2367203258627451,0.309723615627451,False
ES10,ES10C5,63,51,100.032005,100019.508,0.194278911,0.295736641,0.881223857,0.929524422,-71.4483719,-20.95532365972549,1320.5618431555556,395.44885635283566,0.23047615874509803,0.3041216923529412,False
ES10,ES10C5,64,51,100.032005,100019.508,0.209043294,0.309086084,0.883457899,0.935965836,-70.7171249,-20.484549936941175,1259.3555366444446,381.8826221933556,0.24236657543137258,0.3146582224901961,False
ES10,ES10C5,65,51,100.032005,100019.508,0.201846242,0.304677844,0.884263873,0.935281336,-70.9883347,-20.572609427509803,1336.784600088889,385.32784951210675,0.23907109450980388,0.3117960931372549,False
ES10,ES10C5,66,51,100.032005,100019.508,0.203022495,0.301061124,0.883805633,0.933675647,-71.1890106,-20.647582231823534,1377.9699584222221,388.3519785369911,0.2366265298627451,0.3096541607647058,False
ES10,ES10C5,67,51,100.032005,100019.508,0.181203395,0.27487427,0.876004159,0.918117166,-72.5790863,-21.483615314903926,1297.0981771363638,425.66742598386355,0.2144339163529412,0.2895236786666667,False
ES10,ES10C5,68,51,100.032005,100019.508,0.195965677,0.294785082,0.882578731,0.930507123,-71.5304642,-20.734796775588237,1413.0037486222222,393.26462778284446,0.23297134452941184,0.30623820890196074,False
ES10,ES10C5,69,51,100.032005,100019.508,0.194995254,0.273648769,0.874650776,0.916459262,-72.6268539,-20.589832604509798,1329.5885332272728,412.91976072377275,0.2282646979607843,0.30115512098039215,False
ES10,ES10C6,1,51,100.032005,100019.508,0.178958356,0.258350879,0.809610784,0.849832237,-72.301857,-20.640267050333335,1511.6564072272727,445.8380816377614,0.20998400094117645,0.27766565449019603,False
ES10,ES10C6,2,51,100.032005,100019.508,0.170445383,0.247838587,0.80647397,0.843696773,-72.9172134,-20.980041193980387,1652.386666772727,460.835189154466,0.20053071315686274,0.26911852433333333,False
ES10,ES10C6,3,51,100.032005,100019.508,0.242002413,0.432041347,0.881022274,0.98125428,-63.8772964,-19.112841487019605,1101.1512649574468,301.84861083288513,0.30028852503921566,0.3666897655882354,False
ES10,ES10C6,4,51,100.032005,100019.508,0.234232381,0.412494808,0.888797462,0.979853511,-65.103775,-20.00016550190196,1088.7745320416668,308.62270374147914,0.2835557644509804,0.35277064668627445,False
ES10,ES10C6,5,51,100.032005,100019.508,0.236381441,0.417523801,0.893312812,0.986069918,-64.949173,-19.960962291047057,1017.7053413958333,303.88856088052086,0.2889722496666666,0.35805739613725485,False
ES10,ES10C6,6,51,100.032005,100019.508,0.230963722,0.407291472,0.888590813,0.977486551,-65.3753357,-20.391239605607847,962.4182580392157,291.52688724293137,0.2830718603137255,0.35227360584313716,False
ES10,ES10C6,7,51,100.032005,100019.508,0.230043188,0.401481301,0.891098142,0.977365375,-65.7462158,-20.261940139490193,1009.5973622653061,305.0565962857184,0.2814807196862745,0.35104418882352945,False
ES10,ES10C6,8,51,100.032005,100019.508,0.217039257,0.387264431,0.886540532,0.967433631,-66.4030151,-20.211051616274514,1125.2447066382979,328.0687377685362,0.27079345641176467,0.34086004509803913,False
ES10,ES10C6,9,51,100.032005,100019.508,0.231495827,0.397384316,0.889273465,0.974023402,-65.9218521,-20.272854636880393,1017.3203153061224,307.2113263286041,0.2795166274117647,0.34902971982352937,False
ES10,ES10C6,10,51,100.032005,100019.508,0.221179515,0.385288894,0.885250568,0.965461612,-66.4798126,-20.51712268082353,1083.7930661836735,315.9612332692245,0.26984991917647055,0.34000257978431364,False
ES10,ES10C6,11,51,100.032005,100019.508,0.216702312,0.3860102,0.888114095,0.968375206,-66.5082932,-20.12885362892157,1097.7458671739132,334.9967940110217,0.2710293674705882,0.34117452798039216,False
ES10,ES10C6,12,51,100.032005,100019.508,0.221436039,0.384806275,0.88752836,0.96735847,-66.5598602,-20.020444028235293,1136.9014208043475,335.0095524370087,0.2713733323921569,0.3413974473137255,False
ES10,ES10C6,13,51,100.032005,100019.508,0.21598725,0.382740945,0.886052072,0.965183377,-66.6374817,-20.081055931784316,1141.2995053043478,337.5909389926761,0.26873476215686276,0.3389106547647059,False
ES10,ES10C6,14,51,100.032005,100019.508,0.213410944,0.377315462,0.884667277,0.961770833,-66.9014816,-20.2033279125098,1121.769044304348,340.6369346103261,0.2660932736862745,0.3363858283921568,False
ES10,ES10C6,15,51,100.032005,100019.508,0.207429945,0.343002975,0.872435689,0.937440693,-68.5374527,-20.233085904960785,1832.320487543478,357.5194583501496,0.25384788621568627,0.32379470178431374,False
ES10,ES10C6,16,51,100.032005,100019.508,0.217307672,0.368550181,0.879579544,0.953671515,-67.2659607,-19.982424045588232,1151.3714728695654,342.0050366982869,0.26694120207843136,0.33647905378431364,False
ES10,ES10C6,17,51,100.032005,100019.508,0.286662191,0.537104487,0.953923941,1.09473836,-60.6184196,-18.738936264254907,914.0621719583334,247.54002046686878,0.3567570097058824,0.4265818448431373,False
ES10,ES10C6,18,51,100.032005,100019.508,0.263429642,0.478446692,0.928864539,1.04484475,-62.7475624,-18.846103439666667,970.5271822340426,273.5084024519,0.331859767372549,0.4005104123333333,False
ES10,ES10C6,19,51,100.032005,100019.508,0.267139137,0.462082267,0.921992362,1.03130496,-63.3809776,-18.900538345805884,1115.6680636041667,273.23373798938127,0.32625258956862746,0.39457632866666664,False
ES10,ES10C6,20,51,100.032005,100019.508,0.265866309,0.459754318,0.920859396,1.02925026,-63.4685783,-18.755175955294117,1008.5022464468086,279.180786751083,0.326962351254902,0.39501100535294126,False
ES10,ES10C6,21,51,100.032005,100019.508,0.253861219,0.439737558,0.91685468,1.01685381,-64.3769073,-19.093140548392157,1118.27242006383,290.23493020970426,0.3122102939019608,0.3812018638627452,False
ES10,ES10C6,22,51,100.032005,100019.508,0.250116229,0.420762926,0.911383927,1.00382376,-65.2184219,-19.227049378668863,73464.42901648936,298.9347660777051,0.3033864605882353,0.3725310371764705,True
ES10,ES10C6,23,51,100.032005,100019.508,0.247912854,0.424625158,0.912664533,1.00660968,-65.0493851,-19.132177380960783,1042.8194589130435,303.15345436363043,0.3062957711960784,0.37529211017647063,False
ES10,ES10C6,24,51,100.032005,100019.508,0.254434466,0.42851305,0.913947105,1.00941706,-64.8800049,-18.98928628684314,1083.1175561702128,292.7789639574341,0.311565043254902,0.38006076925490195,False
ES10,ES10C6,25,51,100.032005,100019.508,0.246682808,0.420383275,0.910723627,1.00306511,-65.2223053,-19.152760116574512,1055.0768383913044,305.7732722963696,0.3036826119019608,0.3726170991764707,False
ES10,ES10C6,26,51,100.032005,100019.508,0.252697974,0.423212767,0.909246147,1.00291455,-65.0401611,-19.178851770890194,1181.7676856458334,289.8672534674104,0.30807327819607844,0.37659128339215686,False
ES10,ES10C6,27,51,100.032005,100019.508,0.237767622,0.399491727,0.902965188,0.987390399,-66.134346,-19.453473604345096,1328.8528121702127,310.24640960606297,0.29206373792156864,0.3614075399999999,False
ES10,ES10C6,28,51,100.032005,100019.508,0.235732451,0.393890321,0.902286947,0.984515786,-66.4164886,-19.527335564264703,1083.729014652174,319.9801969916305,0.288945476254902,0.3585151576862745,False
ES10,ES10C6,29,51,100.032005,100019.508,0.240866289,0.390833527,0.900885642,0.98201108,-66.547226,-19.53479270064706,1095.754765847826,321.9342214998478,0.28698006266666665,0.356655026254902,False
ES10,ES10C6,30,51,100.032005,100019.508,0.242766976,0.395577997,0.902277529,0.985183597,-66.3263168,-19.251768080039216,1109.2192540652175,316.7746383045718,0.29338031627450983,0.3623946065882353,False
ES10,ES10C6,31,51,100.032005,100019.508,0.245196477,0.398890227,0.904867828,0.988887846,-66.2108154,-19.13111183698039,1097.1221989565215,313.825576967463,0.29712403666666665,0.36592339329411766,False
ES10,ES10C6,32,51,100.032005,100019.508,0.235876873,0.378447205,0.899149537,0.975547135,-67.1740341,-19.731405962762746,1098.5085911521737,328.6370765158913,0.2806270735686275,0.3506464420784313,False
ES10,ES10C6,33,51,100.032005,100019.508,0.232427686,0.377260804,0.897534668,0.973598599,-67.2015228,-19.564986890392156,1122.2184354565218,327.72919450976957,0.2820708876862746,0.3517176085490196,False
ES10,ES10C6,34,51,100.032005,100019.508,0.23126249,0.372978628,0.897440493,0.971860349,-67.4320984,-19.68648236243137,1129.068624043478,331.22508169829786,0.2786015197254902,0.34861103462745097,False
ES10,ES10C6,35,51,100.032005,100019.508,0.235665247,0.377023637,0.897744834,0.973700464,-67.2191772,-19.528829908313725,1125.541043673913,327.70255217264133,0.28243385811764704,0.3519778712352941,False
ES10,ES10C6,36,51,100.032005,100019.508,0.226039529,0.365079403,0.896793604,0.96825707,-67.8490524,-19.882517857509804,1157.5998876086958,337.9715109383131,0.2713729300980392,0.34193141256862747,False
ES10,ES10C6,37,51,100.032005,100019.508,0.22987929,0.368877351,0.895941377,0.968907356,-67.6220322,-19.753031267764708,1132.419864804348,334.124806246326,0.27584466515686273,0.3459461337647059,False
ES10,ES10C6,38,51,100.032005,100019.508,0.223880649,0.357963771,0.892568529,0.961673856,-68.1467896,-19.850949690215685,1152.6118913043479,340.4560943844522,0.2702372205882353,0.340475416882353,False
ES10,ES10C6,39,51,100.032005,100019.508,0.224620104,0.35790664,0.890735745,0.959951758,-68.1092377,-19.69355535666294,2964.9891963695663,339.9116144003106,0.27123302286274503,0.341247468372549,False
ES10,ES10C6,40,51,100.032005,100019.508,0.222447321,0.349863142,0.892116964,0.958267629,-68.5862885,-19.921765199725492,1175.6166838913043,344.7037988672217,0.2668397102352942,0.3373741329019609,False
ES10,ES10C6,41,51,100.032005,100019.508,0.216926381,0.343697816,0.888661802,0.952810585,-68.8555832,-20.15360547745098,1158.8460510434782,349.893291327087,0.2618042224901961,0.33255819505882356,False
ES10,ES10C6,42,51,100.032005,100019.508,0.220412105,0.339901656,0.887436152,0.950303137,-69.0423965,-20.3074942587451,1428.8883744468085,345.39397393717877,0.25924675221568627,0.330241395,False
ES10,ES10C6,43,51,100.032005,100019.508,0.213958696,0.338644296,0.887144089,0.949581265,-69.1069412,-20.21807953758824,1179.0676152608696,353.54212798443484,0.258542784,0.32953592607843135,False
ES10,ES10C6,44,51,100.032005,100019.508,0.212427422,0.326223791,0.885870576,0.944027901,-69.7836609,-20.211889720313728,1208.8195247111112,369.4158387184222,0.2521650908039216,0.3235471751568627,False
ES10,ES10C6,45,51,100.032005,100019.508,0.220479116,0.346084565,0.89018178,0.955090642,-68.7549286,-19.94763809307843,1183.5643040869563,346.3367110081304,0.26575439196078426,0.336316873627451,False
ES10,ES10C6,46,51,100.032005,100019.508,0.205471084,0.311948419,0.880357325,0.933991909,-70.4885788,-20.529974177862744,1241.5925318,381.13884895433335,0.24222350705882353,0.31432243945098043,False
ES10,ES10C6,47,51,100.032005,100019.508,0.232566208,0.334261447,0.8810063,0.942285955,-69.2228165,-19.62536267545098,1315.929825782609,350.80204737807173,0.2654400648039215,0.3347427172745098,False
ES10,ES10C6,48,51,100.032005,100019.508,0.205089778,0.315279543,0.881746769,0.936417937,-70.3248596,-20.55647196434902,1213.4163829333334,379.0359056674889,0.24387987100000003,0.3159597115882353,False
ES10,ES10C6,49,51,100.032005,100019.508,0.208405346,0.31934154,0.88209933,0.938124835,-70.0985031,-20.293717904843138,1215.6212275333332,373.4745683730444,0.2492114056862745,0.3205989154901961,False
ES10,ES10C6,50,51,100.032005,100019.508,0.213534132,0.321181327,0.881850302,0.938518703,-69.9877167,-20.14842303768627,1229.125362222222,371.59535408628886,0.25131006307843134,0.3224369731176471,False
ES10,ES10C6,51,51,100.032005,100019.508,0.198126495,0.3057262,0.880041778,0.931634068,-70.8427887,-20.677094336196078,1260.3459269777777,386.7442855162,0.23776091923529413,0.3101873467843137,False
ES10,ES10C6,52,51,100.032005,100019.508,0.202946797,0.307307065,0.879810452,0.931935668,-70.746315,-20.64598386901961,1242.4121077333334,384.68369633633336,0.23918659664705885,0.3115399965490196,False
ES10,ES10C6,53,51,100.032005,100019.508,0.195629403,0.302695692,0.87849915,0.92918539,-70.9880981,-20.756212174921565,1278.666960422222,389.79739370297773,0.23519077201960784,0.30796775423529416,False
ES10,ES10C6,54,51,100.032005,100019.508,0.192685321,0.296673477,0.87685585,0.925684273,-71.3073807,-21.016950963790197,1235.7273993999997,394.6180429735556,0.23128752443137252,0.3044006602156863,False
ES10,ES10C6,55,51,100.032005,100019.508,0.19890289,0.306401879,0.880105793,0.931916475,-70.8048401,-20.731876217764707,1222.7702939777778,385.24982982133326,0.23886931113725487,0.3113497548039216,False
ES10,ES10C6,56,51,100.032005,100019.508,0.208458856,0.312315255,0.881534755,0.935224235,-70.4914856,-20.5456376072549,1226.6361107333332,380.47253570991114,0.2430001222352941,0.31512361115686277,False
ES10,ES10C6,57,51,100.032005,100019.508,0.20738633,0.310384631,0.882393241,0.935391068,-70.6205139,-20.510533202294116,1240.8332983777777,381.41834720684443,0.24231542111764706,0.3143951124117647,False
ES10,ES10C6,58,51,100.032005,100019.508,0.20723784,0.308384299,0.882383287,0.934719801,-70.7359772,-20.512012836411767,1275.6268843777777,382.5221724835511,0.2415938306862745,0.3139579334509804,False
ES10,ES10C6,59,51,100.032005,100019.508,0.203409985,0.308359653,0.880889952,0.933302104,-70.7071609,-20.353666714964707,1495.665786644444,381.65809318702,0.2427175272745098,0.31464728280392157,False
ES10,ES10C6,60,51,100.032005,100019.508,0.195300579,0.29553476,0.878896594,0.927254021,-71.414444,-20.72944375209804,1417.3928819333335,394.39699335715335,0.2323626975294118,0.30524119386274506,False
ES10,ES10C6,61,51,100.032005,100019.508,0.187165812,0.287086815,0.876822412,0.922624707,-71.8706589,-21.091331256372552,1355.9503629111111,403.12702414974444,0.2248199561764706,0.29858356419607845,False
